发布者;群体情绪;时间
洋气书生;0.00020970440765388505;2023-04-17 20:46:12
老金聊趋势;-4.4195649963003184e-05;2023-04-18 15:57:29
苟颜玩科技;0.0006655994015414777;2023-04-18 10:37:45
老金聊趋势;4.839577707435224e-05;2023-04-18 09:17:14
理想国imaginist;0.0030203474595298647;2023-04-18 08:48:37
海参难吃1997;0.010949764150943035;2023-04-17 20:49:21
蓝鲸财经记者工作平台;-2.752224430329082e-05;2023-04-17 19:57:35
ParisLuvBB;0.0002490898390413593;2023-04-17 19:28:49
ParisLuvBB;0.0009032088421224298;2023-04-17 19:43:26
纳米爱玩连连看;0.0018346346093653257;2023-04-17 20:55:20
飞许寒;0.0016596057397307875;2023-04-17 20:35:08
AniicZZZ;-0.00019741464897573958;2023-04-18 08:08:10
升值计;0.04898055047305728;2023-04-17 19:34:31
数字胶囊;-9.188766021494989e-05;------
新浪财经;-0.0008361715798540551;2023-04-18 17:02:34
LahjaA_;0.0016065283417299686;------
苔痕湔雨;0.0016145312378621152;2023-04-18 14:06:06
硅谷在逃库克;0.7563951317801825;2023-04-17 23:55:29
九一啊啊啊;2.150596068641009e-05;------
宝玉xp;-4.7253058939499504e-05;2023-04-17 19:32:58
电脑报;0.00023241290376170253;2023-04-17 19:15:33
曾轶可com;8.020982856765884e-05;2023-04-17 22:56:21
小e喜欢碎碎念;0.0002515666837837601;2023-04-17 19:23:00
麦卡PU10P;0.0001381731234186406;------
上帝爱子;0.0;2023-04-17 19:03:30
校花驴;0.0022035828157043976;------
量子位;0.0010748427135337294;2023-04-17 19:18:21
心愿是死在海边;-0.0018679470064292191;2023-04-18 08:07:17
dsttl3;0.0004159476277427642;------
北落的师门;-9.84630329253608e-05;2023-04-17 18:59:37
YINGQIN哈;-0.0004819058865980728;2023-04-17 18:56:50
凤凰网财经;0.005868719795761097;2023-04-17 20:39:41
Boeing767-400ER;9.152743639885018e-05;------
陈翔颖手绘;0.0045081147772211855;2023-04-17 19:46:15
holley1001;0.007395646036498308;------
七月訸樱;0.0025211509115202722;2023-04-17 18:48:19
厄加特特;0.046943681345370206;------
黄鱼Veda;-0.00030528757055284185;2023-04-17 21:59:49
大李同学;0.00040315788474474265;2023-04-18 01:38:33
BAYES训练生;0.0006917234231105946;------
一休价投;-6.698633884340407e-05;2023-04-17 19:20:32
出行每一天;3.245537593968092e-05;------
宋洋美术;0.00015842266401472048;2023-04-17 19:02:05
理综不破280不改名;-0.0003384787954078417;------
见世界的每一面;0.0005626933274967993;2023-04-17 19:21:19
古希腊掌管养胃的神;7.336014098120386e-05;------
Offer_Cat;-4.06946801785215e-05;2023-04-17 19:54:32
侃股女骑士;-0.0027984586107878467;------
晚安小野猫;0.0023397238837298212;2023-04-17 18:48:40
从心派;0.00011377377625601553;2023-04-17 19:37:21
carolfromnowhere;-0.0013916991402137485;------
南小小小音;0.005110939873043935;2023-04-17 19:27:20
蓝鲸财经记者工作平台;9.528689695617396e-05;------
空想浪漫主义者;0.003112247018358623;2023-04-17 18:32:03
电竞召唤师;0.005226737370675765;------
大米的记忆;0.0004811173620660665;2023-04-17 19:26:05
飞常准业内版;-0.0019320255988375232;2023-04-17 18:02:33
棱镜Talk;0.0012009501025194021;2023-04-17 18:03:13
