label;一级评论;真实二级评论数;真实点赞数;边数;最大边数;集群密度
10864;#刘亦菲去有风的地方# 刘亦菲许红豆#刘亦菲许红豆# 刘亦菲许红豆 #刘亦菲去有风的地方# 刘亦菲许红豆#刘亦菲许红豆# 刘亦菲许红豆 #刘亦菲去有风的地方# 刘亦菲许红豆#刘亦菲许红豆# 刘亦菲许红豆#刘亦菲去有风的地方# 刘亦菲许红豆#刘亦菲许红豆# 刘亦菲许红豆 #刘亦菲去有风的地方# 刘亦菲;1;1;2;1302;0.0015360983102918587
10866;芒果的字幕字真的好大[允悲];1;1;2;1302;0.0015360983102918587
10868;[心][心]#刘亦菲许红豆# 刘亦菲许红豆#刘亦菲去有风的地方# 刘亦菲去有风的地方#刘亦菲许红豆# 刘亦菲许红豆 #刘亦菲去有风的地方# 刘亦菲去有风的地方#刘亦菲许红豆# 刘亦菲许红豆#刘亦菲去有风的地方# 刘亦菲去有风的地方#刘亦菲许红豆# ZA[苦涩][苦涩][爱你];1;1;2;1302;0.0015360983102918587
10870;#刘亦菲许红豆# 刘亦菲许红豆#刘亦菲去有风的地方# 刘亦菲去有风的地方#刘亦菲许红豆# 刘亦菲许红豆 #刘亦菲去有风的地方# 刘亦菲去有风的地方#刘亦菲许红豆# 刘亦菲许红豆#刘亦菲去有风的地方# 刘亦菲去有风的地方#刘亦菲许红豆#@刘亦菲 96;1;1;2;1302;0.0015360983102918587
10872;#刘亦菲去有风的地方# 刘亦菲去有风的地方#刘亦菲许红豆# 刘亦菲许红豆#刘亦菲去有风的地方# 刘亦菲去有风的地方#刘亦菲许红豆# 刘亦菲许红豆 #刘亦菲去有风的地方# 刘亦菲去有风的地方#刘亦菲许红豆# 刘亦菲许红豆#刘亦菲去有风的地方# 刘亦菲去有风的地方#刘亦菲许红豆# @刘亦菲 @刘亦菲;1;2;3;1302;0.002304147465437788
10876;@来宾共青团 @正义广水 #来宾团团微分享#【美如诗画！#当新疆巴里坤湖遇上绝美天空#】1月6日，新疆巴里坤湖，浓烈鲜艳的彩云与静静流淌的湖水融为一体，似油画般绚丽多彩。;4;3;7;1302;0.005376344086021506
10881;@来宾共青团 @正义广水 #来宾团团微分享#【美如诗画！;4;3;7;1302;0.005376344086021506
10886;@来宾共青团 @正义广水 #来宾团团微分享#【美如诗画！#当新疆巴里坤湖遇上绝美天空#】1月6日，新疆巴里坤湖，浓烈鲜艳的彩云与静静流淌的湖水融为一体，似油画般绚丽多彩。;4;1;5;1302;0.0038402457757296467
10891;@来宾共青团 @正义广水 【美如诗画！#当新疆巴里坤湖遇上绝美天空#】;4;2;6;1302;0.004608294930875576
10896;[赢牛奶];5;3;8;1302;0.006144393241167435
10902;[心];5;3;8;1302;0.006144393241167435
10908;[鲜花][鲜花];5;3;8;1302;0.006144393241167435
10914;[话筒][话筒];5;3;8;1302;0.006144393241167435
10920;@来宾共青团 @正义广水 【美如诗画！#当新疆巴里坤湖遇上绝美天空#】;4;3;7;1302;0.005376344086021506
10925;[话筒][话筒];30;4;34;1302;0.026113671274961597
10956;[鲜花];10;4;14;1302;0.010752688172043012
10967;[送花花][送花花];6;3;9;1302;0.0069124423963133645
11299;[话筒];1;1;2;1302;0.0015360983102918587
11301;[话筒][话筒];1;1;2;1302;0.0015360983102918587
11303;关注;1;1;2;1302;0.0015360983102918587
11305;[2023][心];1;1;2;1302;0.0015360983102918587
11307;关注;1;1;2;1302;0.0015360983102918587
11309;关注;1;1;2;1302;0.0015360983102918587
11311;[话筒][话筒][话筒];1;1;2;1302;0.0015360983102918587
11342;[话筒][话筒];1;0;1;1302;0.0007680491551459293
11344;@兰州文化旅游 ;1;0;1;1302;0.0007680491551459293
11346;早点休息[心];1;0;1;1302;0.0007680491551459293
11348;[话筒][话筒];1;0;1;1302;0.0007680491551459293
11350;[话筒][话筒];1;0;1;1302;0.0007680491551459293
11352;@兰州文化旅游;1;0;1;1302;0.0007680491551459293
11354;【美如诗画！当新疆巴里坤湖遇上绝美天空】#丝路金城 黄河兰州# ;1;0;1;1302;0.0007680491551459293
11356;关注;1;0;1;1302;0.0007680491551459293
11358;壮观的景象;1;0;1;1302;0.0007680491551459293
11360;[话筒][话筒]@兰州文化旅游;1;0;1;1302;0.0007680491551459293
11362;[话筒][话筒];1;0;1;1302;0.0007680491551459293
11364;[打call];1;0;1;1302;0.0007680491551459293
11366;@兰州文化旅游;1;0;1;1302;0.0007680491551459293
11368;[话筒][话筒];1;0;1;1302;0.0007680491551459293
11370;[话筒][话筒];1;0;1;1302;0.0007680491551459293
11372;@兰州文化旅游;1;0;1;1302;0.0007680491551459293
11374;[话筒];1;0;1;1302;0.0007680491551459293
11376;[话筒];1;0;1;1302;0.0007680491551459293
11378;[话筒][话筒];1;0;1;1302;0.0007680491551459293
11380;关注;1;0;1;1302;0.0007680491551459293
11382;[话筒][话筒][话筒];1;0;1;1302;0.0007680491551459293
11384;[话筒][话筒];1;0;1;1302;0.0007680491551459293
11386;[话筒][话筒];1;0;1;1302;0.0007680491551459293
11388;[话筒][话筒];1;0;1;1302;0.0007680491551459293
11390;关注;1;0;1;1302;0.0007680491551459293
11392;[话筒][话筒][话筒];1;0;1;1302;0.0007680491551459293
11394;[话筒][话筒][话筒];1;0;1;1302;0.0007680491551459293
11396;[鲜花];1;0;1;1302;0.0007680491551459293
11398;[可爱];1;0;1;1302;0.0007680491551459293
11400;[话筒][话筒];1;0;1;1302;0.0007680491551459293
11402;[话筒][话筒][话筒];1;0;1;1302;0.0007680491551459293
11404;[话筒];1;0;1;1302;0.0007680491551459293
11406;关注;1;0;1;1302;0.0007680491551459293
11408;@兰州文化旅游;1;0;1;1302;0.0007680491551459293
11410;@兰州文化旅游;1;0;1;1302;0.0007680491551459293
11412;@兰州文化旅游;1;0;1;1302;0.0007680491551459293
11414;@兰州文化旅游;1;0;1;1302;0.0007680491551459293
11416;[话筒][话筒];1;0;1;1302;0.0007680491551459293
11418;@兰州文化旅游;1;0;1;1302;0.0007680491551459293
11420;[心];1;0;1;1302;0.0007680491551459293
11422;[心][心];1;0;1;1302;0.0007680491551459293
11424;[话筒][话筒];1;0;1;1302;0.0007680491551459293
11426;@兰州文化旅游;1;0;1;1302;0.0007680491551459293
11428;@兰州文化旅游 [赞];1;0;1;1302;0.0007680491551459293
11430;@兰州文化旅游;1;0;1;1302;0.0007680491551459293
11432;@兰州文化旅游 [good][good];1;0;1;1302;0.0007680491551459293
11449;可爱的[抱一抱];1;1;2;1302;0.0015360983102918587
11463;感恩感恩  糊糊德扑的照片我真的是心心念念  但好少  太对我的胃口  太魅力了 [作揖][爱你];1;3;4;1302;0.0030721966205837174
11465;真的好喜欢王总穿搭[赢牛奶];1;1;2;1302;0.0015360983102918587
11467;或者可以靠帽子+帽子来认？;1;2;3;1302;0.002304147465437788
11471;晚安好梦[心];1;1;2;1302;0.0015360983102918587
11473;晚安[心]当阳;1;1;2;1302;0.0015360983102918587
11475;美如诗画！#当新疆巴里坤湖遇上绝美天空#;12;11;23;1302;0.017665130568356373
11488;晚安[心]http://t.cn/A69hPEzv;1;0;1;1302;0.0007680491551459293
11490;晚安[月亮];1;0;1;1302;0.0007680491551459293
11492;晚安[抱一抱];1;0;1;1302;0.0007680491551459293
11494;晚安当阳[心];1;0;1;1302;0.0007680491551459293
11496;晚安[鲜花]http://t.cn/A69P1Bd4;1;0;1;1302;0.0007680491551459293
11498;晚安[可爱]http://t.cn/A69PFyVo;1;0;1;1302;0.0007680491551459293
11500;晚安好梦[心];1;0;1;1302;0.0007680491551459293
11502;晚上好i[羞嗒嗒][赞啊][求关注];1;0;1;1302;0.0007680491551459293
11504;☾˚‧º· 𝓖𝓸𝓸𝓭𝓝𝓲𝓰𝓱𝓽 ☾˚‧º·收好烦恼，挂好月亮，睡个好觉，晚安[月亮];1;0;1;1302;0.0007680491551459293
11506;晚安[月亮];1;0;1;1302;0.0007680491551459293
11508;晚安呐[许愿星]http://t.cn/A69PdUYP;1;0;1;1302;0.0007680491551459293
11510;晚安，[心];1;0;1;1302;0.0007680491551459293
11512;晚安http://t.cn/A69hvO46;1;0;1;1302;0.0007680491551459293
11514;晚安[月亮][心];1;0;1;1302;0.0007680491551459293
11516;晚安💤;1;0;1;1302;0.0007680491551459293
11518;晚安💤;1;1;2;1302;0.0015360983102918587
11520;晚安当阳[羞嗒嗒];1;1;2;1302;0.0015360983102918587
11522;晚安;1;1;2;1302;0.0015360983102918587
11524;晚安[月亮][月亮];1;0;1;1302;0.0007680491551459293
11526;晚安[月亮];1;0;1;1302;0.0007680491551459293
11528;晚安[馋嘴];1;0;1;1302;0.0007680491551459293
11530;太美了，晚安好梦;1;0;1;1302;0.0007680491551459293
11532;晚安当阳[哇];1;0;1;1302;0.0007680491551459293
11534;晚安啦[鲜花][鲜花];1;0;1;1302;0.0007680491551459293
11536;晚安💤;1;1;2;1302;0.0015360983102918587
11538;晚安啦[鲜花];1;1;2;1302;0.0015360983102918587
11540;晚安[月亮];1;1;2;1302;0.0015360983102918587
11542;晚上好[月亮];1;0;1;1302;0.0007680491551459293
11544;晚安！当阳;1;0;1;1302;0.0007680491551459293
11546;晚安[月亮];1;0;1;1302;0.0007680491551459293
11548;晚安;1;0;1;1302;0.0007680491551459293
11550;晚安💤，当阳[微风];1;0;1;1302;0.0007680491551459293
11552;晚安💤;1;0;1;1302;0.0007680491551459293
11554;晚安❤️;1;0;1;1302;0.0007680491551459293
11556;晚安当阳;1;0;1;1302;0.0007680491551459293
11558;晚安，当阳[鲜花];1;0;1;1302;0.0007680491551459293
11560;晚安[心动超崽][心动超崽];1;0;1;1302;0.0007680491551459293
11562;晚安[咖啡];1;0;1;1302;0.0007680491551459293
11564;当阳，晚安[月亮];1;0;1;1302;0.0007680491551459293
11566;😴晚安，好梦;1;0;1;1302;0.0007680491551459293
11568;晚安💤;1;0;1;1302;0.0007680491551459293
11570;[送花花]晚安;1;0;1;1302;0.0007680491551459293
11572;晚安;1;0;1;1302;0.0007680491551459293
11574;当阳，晚安[月亮]http://t.cn/A69PdbbV;1;0;1;1302;0.0007680491551459293
11578;晚安[心][心];1;0;1;1302;0.0007680491551459293
11580;晚安http://t.cn/A69hh0y3;1;0;1;1302;0.0007680491551459293
11582;愿自己坚定而柔软，自信且谦逊，阳光而透彻。;1;0;1;1302;0.0007680491551459293
11584;当阳晚安[心]http://t.cn/A69hvTDJ;1;1;2;1302;0.0015360983102918587
11586;晚安💜💜;1;0;1;1302;0.0007680491551459293
11588;晚安❣️❣️;1;0;1;1302;0.0007680491551459293
11590;晚安好梦[鲜花];1;0;1;1302;0.0007680491551459293
11592;晚安;1;0;1;1302;0.0007680491551459293
11594;晚安[月亮];1;1;2;1302;0.0015360983102918587
11596;安;1;0;1;1302;0.0007680491551459293
11598;晚安[爱你][月亮]http://t.cn/A69PDa1G;1;0;1;1302;0.0007680491551459293
11600;晚安;1;0;1;1302;0.0007680491551459293
11602;太美了，晚安;1;0;1;1302;0.0007680491551459293
11604;晚安好梦[心];1;0;1;1302;0.0007680491551459293
11606;晚安💤[兔子];1;0;1;1302;0.0007680491551459293
11608;晚安[月亮];1;0;1;1302;0.0007680491551459293
11670;好美[哇];1;15;16;1302;0.01228878648233487
11675;好美[开学季][开学季][开学季];1;6;7;1302;0.005376344086021506
11677;好想去旅游啊;1;6;7;1302;0.005376344086021506
11681;美极了，画一样;1;4;5;1302;0.0038402457757296467
11703;好美，好想去看看;1;1;2;1302;0.0015360983102918587
11796;好美;1;0;1;1302;0.0007680491551459293
11824;好美;1;0;1;1302;0.0007680491551459293
11833;很漂亮的大自然 感谢分享给我这个家里蹲[抱一抱];1;1;2;1302;0.0015360983102918587
11856;@旸妍曦若 好美呀;1;0;1;1302;0.0007680491551459293
11872;美的美的[哈哈];1;0;1;1302;0.0007680491551459293
11988;我喜欢的你，光芒万丈，满天星光@吴谨言;1;1;2;1302;0.0015360983102918587
11990;落叶知秋，微风袭来 所有美好不期而遇@吴谨言;1;1;2;1302;0.0015360983102918587
11992;总说春风十里不如你 可我从没见过春风十里 却满眼都是你@吴谨言;1;1;2;1302;0.0015360983102918587
11994;我想和你 不止于朝朝暮暮 更相伴于岁岁年年@吴谨言;1;1;2;1302;0.0015360983102918587
11996;愿你温柔对待世界，亦被这世界温柔相待。@吴谨言;1;1;2;1302;0.0015360983102918587
11998;想看海 想身边有你 想永远钟情于你@吴谨言;1;1;2;1302;0.0015360983102918587
12000;我想遇见你，然后经历所有浪漫的事情@吴谨言;1;1;2;1302;0.0015360983102918587
12002;[羞嗒嗒]#吴谨言彩云下的我们# [心动超崽];1;1;2;1302;0.0015360983102918587
12004;#吴谨言coach品牌代言人# wjy#吴谨言smart品牌挚友#;1;1;2;1302;0.0015360983102918587
12238;这壳居然是粘好的;1;4;5;1302;0.0038402457757296467
12277;周四八点半;3;0;3;1302;0.002304147465437788
12282;[允悲]老师是我的评转…;1;0;1;1302;0.0007680491551459293
12409;请问这件是正在展出的吗;2;0;2;1302;0.0015360983102918587
12412;人间朝暮，叶落惊秋 ᵔ◡ᵔ世界一般 但你超值@吴谨言;1;1;2;1302;0.0015360983102918587
12414;[羞嗒嗒]#吴谨言彩云下的我们# [心动超崽];1;1;2;1302;0.0015360983102918587
12416;我只爱一个人，你是那个人@吴谨言;1;1;2;1302;0.0015360983102918587
12418;#吴谨言Coach品牌代言人# wjy#吴谨言smart品牌挚友#;1;1;2;1302;0.0015360983102918587
12429;糍粑耶;2;0;2;1302;0.0015360983102918587
12432;[馋嘴];1;0;1;1302;0.0007680491551459293
12434;看了好饿[awsl];1;0;1;1302;0.0007680491551459293
12445;[苦涩][苦涩]师兄，我想你了，啥时候飞乌鲁木齐！;1;0;1;1302;0.0007680491551459293
12450;哇[开学季]你是休假去玩吗;2;0;2;1302;0.0015360983102918587
12453;这好工作，全国各地玩;1;0;1;1302;0.0007680491551459293
12456;古巴[喵喵][喵喵][喵喵];1;2;3;1302;0.002304147465437788
12458;雪佛来，什么年代什么型号啊？;1;1;2;1302;0.0015360983102918587
12466;许红豆的马儿好配[doge][doge][doge]但刘亦菲和我最配;1;1;2;1302;0.0015360983102918587
12472;这个剧没有人是为烘托别人而生硬出现，每个角色都有他自己的故事和作用，这些集如果用心看，能看出一些伏笔，相信后面会有展开的，很棒！云苗村的人物这么有故事、鲜活，和阿遥是相辅相成的。;2;4;6;1302;0.004608294930875576
12475;真的在这部剧里感受到了每个人的演技 很自然不俗套;1;20;21;1302;0.016129032258064516
12547;你缓缓走过时，天气晴朗，万物可爱@吴谨言;1;1;2;1302;0.0015360983102918587
12549;千里山水藏于心，你藏山水里@吴谨言;1;1;2;1302;0.0015360983102918587
12551;“希望如约而至的不止是春天，还有你”ℐ𝒽ℴ𝓅ℯ𝓃ℴ𝓉ℴ𝓃𝓁𝓎𝓈𝓅𝓇𝒾𝓃ℊ𝒷𝓊𝓉𝒶𝓁𝓈ℴ𝓎ℴ𝓊𝓌𝒾𝓁𝓁𝒸ℴ𝓂ℯ𝒶𝓈𝓅𝓇ℴ𝓂𝒾𝓈ℯ𝒹@吴谨言;1;1;2;1302;0.0015360983102918587
12553;荧幕里角色百变，生活中坚定如初@吴谨言;1;1;2;1302;0.0015360983102918587
12555;#吴谨言彩云下的我们# wjy#吴谨言coach品牌代言人#;1;1;2;1302;0.0015360983102918587
12557;如果可以，我想搬进你甜甜的梦里💭@吴谨言;1;1;2;1302;0.0015360983102918587
12559;微风轻拂，阳光微暖 山河如梦，你入我心@吴谨言;1;1;2;1302;0.0015360983102918587
12561;#吴谨言Coach品牌代言人# wjy#吴谨言smart品牌挚友#;1;1;2;1302;0.0015360983102918587
12563;𝓡𝓮𝒶𝒸𝒽 𝓸𝓊𝓉 𝒶𝓃𝒹 𝓁𝓮𝒶𝓋𝓮 𝓎𝓸𝓊𝓇 𝓂𝒶𝓇𝓀 𝓸𝓃 𝓂𝓎 𝒽𝓮𝒶𝓇𝓉🖇️伸出手 在我心上留下你的记号;1;1;2;1302;0.0015360983102918587
12565;恰逢佳时，与汝遇； 恰逢良时，入君心。@吴谨言;1;1;2;1302;0.0015360983102918587
12567;荧幕里角色百变，生活中坚定如初@吴谨言;1;1;2;1302;0.0015360983102918587
12569;#吴谨言彩云下的我们# wjy#吴谨言coach品牌代言人#;1;1;2;1302;0.0015360983102918587
12571;子衿[送花花][送花花];1;1;2;1302;0.0015360983102918587
12573;#吴谨言Coach品牌代言人# wjy#吴谨言smart品牌挚友#;1;1;2;1302;0.0015360983102918587
12581;云视网;6;0;6;1302;0.004608294930875576
12603;注意分寸，和女艺人保持距离才是真正的好朋友。;7;71;78;1302;0.059907834101382486
12611;注意一下综艺尺度和距离，放尊重点🙏;10;73;83;1302;0.06374807987711213
12622;看到某绿衣反胃🙏;1;29;30;1302;0.02304147465437788
12627;心凌采访中亲自认证的关系近的好朋友，黑子别引战了[并不简单] http://t.cn/A69h4MDh;1;26;27;1302;0.020737327188940093
12629;评论一看就是一群人在群里讨论后有组织地集体来黑的。;5;22;27;1302;0.020737327188940093
12637;这是有组织的来黑的吧。王姐之后的采访明确表示两个人的关系更近了。;3;28;31;1302;0.023809523809523808
12641;我是浪姐粉想看看文文的阿娇，没想到看到男嘉宾，你们王芬好大度啊，这么难看也看得下去[允悲];4;9;13;1302;0.009984639016897081
12646;照评论的说法，王心凌、黄小蕾、张栋梁都是男嘉宾，都要注意分寸。;1;15;16;1302;0.01228878648233487
12648;嗯…张栋梁这行为不太对劲吧;7;16;23;1302;0.017665130568356373
12658;为啥我们mike 没有名字呀[黑线] http://t.cn/A697G2s3;3;6;9;1302;0.0069124423963133645
12662;揩油老手脸皮堪比树皮厚的@张栋梁Nicholas;2;16;18;1302;0.013824884792626729
12673;太好看了[doge];1;11;12;1302;0.009216589861751152
12675;男艺人注意分寸;2;4;6;1302;0.004608294930875576
12680;这是重新录制？;1;0;1;1302;0.0007680491551459293
12684;在哪能看这个综艺啊[泪];1;0;1;1302;0.0007680491551459293
12686;Mike这么帅给个名字不过分吧[泪];1;1;2;1302;0.0015360983102918587
12692;@殊暖7m_Jodi;1;0;1;1302;0.0007680491551459293
12702;这没啥吧，女嘉宾的手也在男嘉宾肩膀上搭着啊，两人一看关系就挺好的搞不懂一直在黑什么;1;9;10;1302;0.007680491551459293
12708;Mike吴翊歌[good]好绅士哦;1;1;2;1302;0.0015360983102918587
12716;怕你们姐姐受委屈，有本事去把她圈起来呀 就那么点能耐在这里磨嘴皮子;2;2;4;1302;0.0030721966205837174
12720;能不能注意点分寸[哼]破手不会放砍掉好么[怒];3;16;19;1302;0.014592933947772658
12725;王姐在很多地方都照顾了张哥 明明关系就不错 http://t.cn/A69hb36m;2;13;15;1302;0.01152073732718894
12730;明明是这里明明是心凌搭上男嘉宾的肩呀，后面还比心说明不反感啊，有些黑粉破啥大防呢[doge];3;23;26;1302;0.019969278033794162
12747;看来好多人不知道地方台年前放出的影片[思考];1;0;1;1302;0.0007680491551459293
12768;虽然但是我想屏蔽其他人的声音，她们的麦太大声了，都盖过何群和陈晓诗的声音了[苦涩][苦涩];9;11;20;1302;0.015360983102918587
12778;看到老树皮扣10分，王心凌和几位姐姐好美。[doge];1;27;28;1302;0.021505376344086023
12783;都被芒果卖了的节目了你还发啊;2;4;6;1302;0.004608294930875576
12786;有🍉说 3月🥭会复播 能相信吗？[裂开];2;1;3;1302;0.002304147465437788
12804;那个男的是谁啊？为什么要搭小蕾的肩膀，一点礼貌都不懂啊[允悲];1;15;16;1302;0.01228878648233487
12812;萎笑王子手能不能好好放着[微笑];3;27;30;1302;0.02304147465437788
12816;这节目改名了？不是停播了吗;2;1;3;1302;0.002304147465437788
12830;沙发沙发爱死你[心][打call][心][打call];1;0;1;1302;0.0007680491551459293
12861;欣赏紫云贤友美图美绝！真棒👍 👍 👍 👍 👍 [鲜花][鲜花][鲜花][鲜花][鲜花][礼物][礼物]友友冬日愉快！;1;1;2;1302;0.0015360983102918587
12863;好美啊;1;0;1;1302;0.0007680491551459293
12865;忙忙的张哥我好喜欢[心][心][心];2;1;3;1302;0.002304147465437788
12868;好忙呀老张;1;1;2;1302;0.0015360983102918587
12871;[鼓掌][鼓掌];1;0;1;1302;0.0007680491551459293
12873;赏花心情好[赞];1;0;1;1302;0.0007680491551459293
12877;玫瑰做成干花也很美[二哈];3;0;3;1302;0.002304147465437788
12881;他过年还不回家嘛;1;0;1;1302;0.0007680491551459293
12883;呀好久没见着这小伙子啦 还是很帅哦[笑哈哈];1;0;1;1302;0.0007680491551459293
12885;突然发现我爱笑了，因为经常看到你、听到你、想到你@吴谨言;1;1;2;1302;0.0015360983102918587
12887;冬天的糖霜，秋天的麦芽糖，夏天的莲子羹，春天的绿豆酥，都甜不过你的笑@吴谨言;1;1;2;1302;0.0015360983102918587
12889;#吴谨言Coach品牌代言人# wjy#吴谨言smart品牌挚友#;1;1;2;1302;0.0015360983102918587
12891;遇见你，三生有幸； 爱上你，愿付倾城。@吴谨言;1;1;2;1302;0.0015360983102918587
12893;除了喜欢你，我什么都做不好@吴谨言;1;1;2;1302;0.0015360983102918587
12895;不是最好的时光里有你在，而是因为你在， 我才有了最好的时光@吴谨言;1;0;1;1302;0.0007680491551459293
12897;不偏不倚∙刚好是你  有生之年∙欣喜相逢@吴谨言;1;0;1;1302;0.0007680491551459293
12912;我想做一朵安静的流云，被风吹成你喜欢的样子@吴谨言;1;1;2;1302;0.0015360983102918587
12914;快乐的方式有很多种，最直接的，就是见到你💫;1;0;1;1302;0.0007680491551459293
12916;#吴谨言彩云下的我们# wjy#吴谨言coach品牌代言人#;1;1;2;1302;0.0015360983102918587
13041;萝卜好高产啊;1;0;1;1302;0.0007680491551459293
13045;#刘亦菲去有风的地方# 刘亦菲许红豆#刘亦菲许红豆# 刘亦菲许红豆 #刘亦菲去有风的地方# 刘亦菲许红豆#刘亦菲许红豆# 刘亦菲许红豆 #刘亦菲去有风的地方# 刘亦菲许红豆#刘亦菲许红豆# 刘亦菲许红豆 #刘亦菲去有风的地方# 刘亦菲许红豆 #刘亦菲去有风的地方# 刘亦菲许红豆#刘亦菲去有风的地方# [鲜花];1;0;1;1302;0.0007680491551459293
13047;#刘亦菲去有风的地方# 刘亦菲许红豆#刘亦菲许红豆# 刘亦菲许红豆 #刘亦菲去有风的地方# 刘亦菲许红豆#刘亦菲许红豆# 刘亦菲许红豆 #刘亦菲去有风的地方# 刘亦菲许红豆#刘亦菲许红豆# 刘亦菲许红豆;1;0;1;1302;0.0007680491551459293
13049;#刘亦菲许红豆# 刘亦菲许红豆#刘亦菲去有风的地方# 刘亦菲去有风的地方#刘亦菲许红豆# 刘亦菲许红豆 #刘亦菲去有风的地方# 刘亦菲去有风的地方#刘亦菲许红豆# 刘亦菲许红豆#刘亦菲去有风的地方# 刘亦菲去有风的地方#刘亦菲许红豆#刘亦菲许红豆#刘亦菲去有风的地方# 刘亦菲去有风的地方#刘亦菲许红豆#;1;0;1;1302;0.0007680491551459293
13051;刘亦菲去有风的地方🌸刘亦菲许红豆🌻刘亦菲去有风的地方🌼刘亦菲许红豆🌺刘亦菲去有风的地方🌹刘亦菲许红豆⭐️刘亦菲去有风的地方☀️刘亦菲许红豆🎊刘亦菲去有风的地方🎉刘亦菲许红豆;1;0;1;1302;0.0007680491551459293
13053;#刘亦菲许红豆# 刘亦菲许红豆#刘亦菲去有风的地方# 刘亦菲去有风的地方#刘亦菲许红豆# 刘亦菲许红豆 #刘亦菲去有风的地方# 刘亦菲去有风的地方#刘亦菲许红豆# 刘亦菲许红豆#刘亦菲去有风的地方# 刘亦菲去有风的地方#刘亦菲许红豆# [打call][爱你] lc;1;0;1;1302;0.0007680491551459293
13200;早上好么么哒[心][心];1;0;1;1302;0.0007680491551459293
13202;晚好[送花花];1;0;1;1302;0.0007680491551459293
13204;[羞嗒嗒][羞嗒嗒][羞嗒嗒];1;0;1;1302;0.0007680491551459293
13206;[熊猫][熊猫][熊猫][熊猫]这就来了;1;0;1;1302;0.0007680491551459293
13208;晚上好啊！爱你爱你爱你爱你爱你爱你爱你么么哒么么哒么么哒么么哒;1;0;1;1302;0.0007680491551459293
13210;[心][心][心];1;0;1;1302;0.0007680491551459293
13212;加油加油加油[加油][加油][加油];1;0;1;1302;0.0007680491551459293
13214;踩踩踩;1;0;1;1302;0.0007680491551459293
13216;痛攒钱，把商贷提前还了！一起加油！;1;0;1;1302;0.0007680491551459293
13218;午好;1;0;1;1302;0.0007680491551459293
13220;早;1;0;1;1302;0.0007680491551459293
13222;慧慧早ﾉ☀;1;0;1;1302;0.0007680491551459293
13224;早，困死了[允悲];1;0;1;1302;0.0007680491551459293
13226;早安[赢牛奶];1;0;1;1302;0.0007680491551459293
13228;午好呀;1;0;1;1302;0.0007680491551459293
13230;晚好吖慧慧[莱西奥] 周末愉快！;1;0;1;1302;0.0007680491551459293
13232;早上好   加油加油[加油][加油][加油];1;0;1;1302;0.0007680491551459293
13234;早早早啦[心];1;0;1;1302;0.0007680491551459293
13237;早啊[太阳]http://t.cn/A69PxP97;1;4;5;1302;0.0038402457757296467
13239;早上好;1;4;5;1302;0.0038402457757296467
13241;早安[送花花];1;4;5;1302;0.0038402457757296467
13243;早安[心];1;4;5;1302;0.0038402457757296467
13245;早安[可爱]http://t.cn/A69PMQfn;1;4;5;1302;0.0038402457757296467
13247;早上好;1;3;4;1302;0.0030721966205837174
13249;早ﾉ☀[心]http://t.cn/A69PMqI4;1;3;4;1302;0.0030721966205837174
13251;早上好[送花花]http://t.cn/A69PMlHg;1;4;5;1302;0.0038402457757296467
13253;早安;1;4;5;1302;0.0038402457757296467
13255;早安[太开心]http://t.cn/A69PMTWW;1;4;5;1302;0.0038402457757296467
13257;早上好http://t.cn/A69PMtEC;1;3;4;1302;0.0030721966205837174
13259;早上好[爱你]http://t.cn/A69PfVvY;1;3;4;1302;0.0030721966205837174
13261;早安[鲜花]http://t.cn/A69PfBJB;1;3;4;1302;0.0030721966205837174
13263;早啊[羞嗒嗒]http://t.cn/A69PfKkJ;1;3;4;1302;0.0030721966205837174
13265;早安;1;3;4;1302;0.0030721966205837174
13267;早安，新的一天开始了🌞http://t.cn/A69PMU0B;1;5;6;1302;0.004608294930875576
13269;早[送花花];1;4;5;1302;0.0038402457757296467
13271;早安http://t.cn/A69PfkRu;1;3;4;1302;0.0030721966205837174
13273;早上好[赢牛奶]http://t.cn/A69PiHKU;1;3;4;1302;0.0030721966205837174
13275;早啊[太阳];1;3;4;1302;0.0030721966205837174
13277;早啊[举手]http://t.cn/A69PJYjW;1;4;5;1302;0.0038402457757296467
13279;早安[心]http://t.cn/A69PxaZc;1;4;5;1302;0.0038402457757296467
13281;周末愉快[心]早安[爱你][送花花]http://t.cn/A69PxFBv;1;4;5;1302;0.0038402457757296467
13283;早安[心]http://t.cn/A69PITdS;1;4;5;1302;0.0038402457757296467
13285;早安呀[彩虹屁]http://t.cn/A69PMOIt;1;4;5;1302;0.0038402457757296467
13287;早上好[鲜花]http://t.cn/A69PJdKN;1;4;5;1302;0.0038402457757296467
13289;早安[鲜花]http://t.cn/A69PJaps;1;4;5;1302;0.0038402457757296467
13291;早安[太阳]http://t.cn/A69PMn5J;1;3;4;1302;0.0030721966205837174
13385;我也在看，还冲了会员[哈哈];1;0;1;1302;0.0007680491551459293
13387;一起旅居大理吧 花[泪];1;0;1;1302;0.0007680491551459293
13389;好棒[心];1;1;2;1302;0.0015360983102918587
13392;讲讲第二集;3;0;3;1302;0.002304147465437788
13397;在微博原来能看到更多[苦涩][苦涩];1;0;1;1302;0.0007680491551459293
