发布者;群体情绪;时间
_M_买烤红薯的请走后门;0.0001377751112840368;2023-04-03 18:15:02
优设AIGC;0.002676427478766727;2023-04-03 18:00:02
真主钦点仁波刀;0.004062986940493185;2023-04-04 06:19:37
王落北;-0.0005445779851826069;2023-04-05 07:44:01
老太太不会玩微博;0.0014993966759552816;2023-04-06 01:22:30
疯狂大象;1.7657943702734834e-05;2023-04-02 21:19:18
宝玉xp;0.003447118922398482;2023-04-02 14:59:52
陆源;0.0001912769768268234;2023-04-02 16:19:49
锦仃;0.00032705888281025917;2023-04-04 11:12:58
Yourone精选;0.0029988353976875266;------
仿生鳐鱼;0.0004200252421548689;2023-04-02 17:34:09
粒正在云养儿;0.0002925981748574159;2023-04-01 16:20:52
电商品牌报;5.371519451075534e-05;2023-04-01 16:18:37
量子位;0.0034000350158398546;2023-04-01 16:41:51
宝玉xp;0.00477256384288212;2023-04-03 23:53:25
是寂寂寂然啊;-9.551387885428781e-05;2023-03-31 17:38:31
龙哥数学之旅;0.0003155466926745141;2023-04-01 11:53:25
HeartyEnglish;0.00793077717324898;2023-04-01 09:41:37
敏哥跨境记;8.819097029505414e-05;2023-04-01 09:38:48
木遥;0.0541664632833866;2023-03-31 22:27:25
人工智障-智子sophoN__;0.0007727614317529887;2023-03-31 21:47:05
陶朗歌;0.00031033710199820285;2023-03-31 19:52:20
六月乐火;-0.00020170381975432105;2023-03-31 19:30:32
是小鱼biubiu;0.00018047929189962713;2023-03-31 19:18:00
厄加特特;0.02222681255243593;2023-03-31 19:17:53
霜雪人间;-0.00019121500954189113;2023-04-09 08:58:32
科工力量;0.0013530804900574304;2023-03-31 01:23:01
张宾爱电商;0.00039945767057338326;2023-03-31 01:21:09
蓝蛱闪蝶;0.00036970119024827027;2023-04-01 20:13:10
张忆安-龙战于野;0.0004215337027038007;2023-03-31 08:39:26
遇见楚苏管理组;0.0009150963330436892;------
俄罗斯卫星通讯社;-0.0011594920583113128;2023-03-29 21:13:14
IT数码港;0.0043896314958406886;2023-03-29 21:14:33
玖玖说股事;0.002872474866968396;2023-03-30 09:41:51
雲紋Wen;0.0011787796611413886;2023-03-29 21:16:05
马克少年;0.07778739236723073;2023-03-29 21:15:56
