标题;发布时间;视频时长;发布者;帖子账号粉丝数;发布者是否蓝V;发布者总点赞数量;评论数;转发数;收藏;点赞数;用户名;一级账号粉丝数;评论内容;评论时间;评论点赞数;评论回复数;标记
New bing可以正常使用了～#newbing #chatgpt应用领域 #ai聊天程序chatgpt爆红 #成功上岸 #科研狗的日常;202304081907;01:20;雪碧.;1607;0;95000;315;605;3315;5295;关我什么西红柿关我什么西红柿;1;不过GitHub不是插件他想说的应该是GitHub别人开源过的插件;1;0;10;1
New bing可以正常使用了～#newbing #chatgpt应用领域 #ai聊天程序chatgpt爆红 #成功上岸 #科研狗的日常;202304081907;01:20;雪碧.;1607;0;95000;315;605;3315;5295;用户3384766058395Cc_ccc;1;bing是阉割版的;1;0;10;1
New bing可以正常使用了～#newbing #chatgpt应用领域 #ai聊天程序chatgpt爆红 #成功上岸 #科研狗的日常;202304081907;01:20;雪碧.;1607;0;95000;315;605;3315;5295;用户8127204386019;1;你是不会用;1;0;10;1
New bing可以正常使用了～#newbing #chatgpt应用领域 #ai聊天程序chatgpt爆红 #成功上岸 #科研狗的日常;202304081907;01:20;雪碧.;1607;0;95000;315;605;3315;5295;Chat、;1;0;1;0;10;1
New bing可以正常使用了～#newbing #chatgpt应用领域 #ai聊天程序chatgpt爆红 #成功上岸 #科研狗的日常;202304081907;01:20;雪碧.;1607;0;95000;315;605;3315;5295;threegentle;1;newbing用的chatGPT35;1;1;10;1
New bing可以正常使用了～#newbing #chatgpt应用领域 #ai聊天程序chatgpt爆红 #成功上岸 #科研狗的日常;202304081907;01:20;雪碧.;1607;0;95000;315;605;3315;5295;梦想编织者;1;方法不行了，算了;1周前·广东;3;7;0
New bing可以正常使用了～#newbing #chatgpt应用领域 #ai聊天程序chatgpt爆红 #成功上岸 #科研狗的日常;202304081907;01:20;雪碧.;1607;0;95000;315;605;3315;5295;想早睡;1;gpt可以直接注册用了;1;0;7;1
New bing可以正常使用了～#newbing #chatgpt应用领域 #ai聊天程序chatgpt爆红 #成功上岸 #科研狗的日常;202304081907;01:20;雪碧.;1607;0;95000;315;605;3315;5295;不随风想早睡;1;你确定;1;0;7;1
New bing可以正常使用了～#newbing #chatgpt应用领域 #ai聊天程序chatgpt爆红 #成功上岸 #科研狗的日常;202304081907;01:20;雪碧.;1607;0;95000;315;605;3315;5295;想早睡不随风;1;有的有的;1;0;7;1
New bing可以正常使用了～#newbing #chatgpt应用领域 #ai聊天程序chatgpt爆红 #成功上岸 #科研狗的日常;202304081907;01:20;雪碧.;1607;0;95000;315;605;3315;5295;道玄想早睡;1;怎么弄;1;0;7;1
New bing可以正常使用了～#newbing #chatgpt应用领域 #ai聊天程序chatgpt爆红 #成功上岸 #科研狗的日常;202304081907;01:20;雪碧.;1607;0;95000;315;605;3315;5295;想早睡道玄;1;你的私信被封了，;1;0;7;1
New bing可以正常使用了～#newbing #chatgpt应用领域 #ai聊天程序chatgpt爆红 #成功上岸 #科研狗的日常;202304081907;01:20;雪碧.;1607;0;95000;315;605;3315;5295;道玄想早睡;1;我知道要不就这样说吧;1;0;7;1
New bing可以正常使用了～#newbing #chatgpt应用领域 #ai聊天程序chatgpt爆红 #成功上岸 #科研狗的日常;202304081907;01:20;雪碧.;1607;0;95000;315;605;3315;5295;想早睡道玄;1;一句两句也说不清楚啊;1;0;7;1
New bing可以正常使用了～#newbing #chatgpt应用领域 #ai聊天程序chatgpt爆红 #成功上岸 #科研狗的日常;202304081907;01:20;雪碧.;1607;0;95000;315;605;3315;5295;ris117;1;一个24点都玩不明白的chatgpt和newbing;2周前·河北;4;11;0
New bing可以正常使用了～#newbing #chatgpt应用领域 #ai聊天程序chatgpt爆红 #成功上岸 #科研狗的日常;202304081907;01:20;雪碧.;1607;0;95000;315;605;3315;5295;子恒;1;newbing使用感觉怎么样;1;0;11;1
New bing可以正常使用了～#newbing #chatgpt应用领域 #ai聊天程序chatgpt爆红 #成功上岸 #科研狗的日常;202304081907;01:20;雪碧.;1607;0;95000;315;605;3315;5295;hdx子恒;1;人工智障远远比不上openai35更别说是40;1;0;11;1
New bing可以正常使用了～#newbing #chatgpt应用领域 #ai聊天程序chatgpt爆红 #成功上岸 #科研狗的日常;202304081907;01:20;雪碧.;1607;0;95000;315;605;3315;5295;子恒hdx;1;所以，你已经用上了吗？;1;0;11;1
New bing可以正常使用了～#newbing #chatgpt应用领域 #ai聊天程序chatgpt爆红 #成功上岸 #科研狗的日常;202304081907;01:20;雪碧.;1607;0;95000;315;605;3315;5295;土尔奇hdx;1;你认真的么？就是基于gpt的，而且还是联网的，也许比不上40，远比35好用吧，要不你用用再说;1;0;11;1
New bing可以正常使用了～#newbing #chatgpt应用领域 #ai聊天程序chatgpt爆红 #成功上岸 #科研狗的日常;202304081907;01:20;雪碧.;1607;0;95000;315;605;3315;5295;hdx子恒;1;用上了;1;0;11;1
New bing可以正常使用了～#newbing #chatgpt应用领域 #ai聊天程序chatgpt爆红 #成功上岸 #科研狗的日常;202304081907;01:20;雪碧.;1607;0;95000;315;605;3315;5295;可乐z土尔奇;1;用了，一开始挺强的，后面就不断削了;1;0;11;1
New bing可以正常使用了～#newbing #chatgpt应用领域 #ai聊天程序chatgpt爆红 #成功上岸 #科研狗的日常;202304081907;01:20;雪碧.;1607;0;95000;315;605;3315;5295;hdx土尔奇;1;你用过没有？;1;0;11;1
New bing可以正常使用了～#newbing #chatgpt应用领域 #ai聊天程序chatgpt爆红 #成功上岸 #科研狗的日常;202304081907;01:20;雪碧.;1607;0;95000;315;605;3315;5295;hdx土尔奇;1;远远不及openai的35;1;0;11;1
New bing可以正常使用了～#newbing #chatgpt应用领域 #ai聊天程序chatgpt爆红 #成功上岸 #科研狗的日常;202304081907;01:20;雪碧.;1607;0;95000;315;605;3315;5295;土尔奇hdx;1;你用的是聊天吧，他还有文档撰写功能，而且联网比gpt好多了，限制部分也是因为它联网了;1;0;11;1
New bing可以正常使用了～#newbing #chatgpt应用领域 #ai聊天程序chatgpt爆红 #成功上岸 #科研狗的日常;202304081907;01:20;雪碧.;1607;0;95000;315;605;3315;5295;子恒包括但不限于;1;已经注册;1;0;11;1
New bing可以正常使用了～#newbing #chatgpt应用领域 #ai聊天程序chatgpt爆红 #成功上岸 #科研狗的日常;202304081907;01:20;雪碧.;1607;0;95000;315;605;3315;5295;你比从前快乐;1;加入队列了，一直在等;2周前·河北;0;13;0
New bing可以正常使用了～#newbing #chatgpt应用领域 #ai聊天程序chatgpt爆红 #成功上岸 #科研狗的日常;202304081907;01:20;雪碧.;1607;0;95000;315;605;3315;5295;你比从前快乐;1;百度也行了;1;0;13;1
New bing可以正常使用了～#newbing #chatgpt应用领域 #ai聊天程序chatgpt爆红 #成功上岸 #科研狗的日常;202304081907;01:20;雪碧.;1607;0;95000;315;605;3315;5295;欧阳同学 ༽;1;退出登陆就行;1;0;13;1
New bing可以正常使用了～#newbing #chatgpt应用领域 #ai聊天程序chatgpt爆红 #成功上岸 #科研狗的日常;202304081907;01:20;雪碧.;1607;0;95000;315;605;3315;5295;你比从前快乐欧阳同学 ༽;1;那电脑不也退了。。。;1;0;13;1
New bing可以正常使用了～#newbing #chatgpt应用领域 #ai聊天程序chatgpt爆红 #成功上岸 #科研狗的日常;202304081907;01:20;雪碧.;1607;0;95000;315;605;3315;5295;欧阳同学 ༽你比从前快乐;1;浏览器退出登陆;1;0;13;1
New bing可以正常使用了～#newbing #chatgpt应用领域 #ai聊天程序chatgpt爆红 #成功上岸 #科研狗的日常;202304081907;01:20;雪碧.;1607;0;95000;315;605;3315;5295;？？？;1;？？切换美国加全局可以直接通过啊;1;1;13;1
New bing可以正常使用了～#newbing #chatgpt应用领域 #ai聊天程序chatgpt爆红 #成功上岸 #科研狗的日常;202304081907;01:20;雪碧.;1607;0;95000;315;605;3315;5295;你比从前快乐？？？;1;撤掉魔法好想不能访问;1;0;13;1
New bing可以正常使用了～#newbing #chatgpt应用领域 #ai聊天程序chatgpt爆红 #成功上岸 #科研狗的日常;202304081907;01:20;雪碧.;1607;0;95000;315;605;3315;5295;？？？你比从前快乐;1;肯定啊;1;0;13;1
New bing可以正常使用了～#newbing #chatgpt应用领域 #ai聊天程序chatgpt爆红 #成功上岸 #科研狗的日常;202304081907;01:20;雪碧.;1607;0;95000;315;605;3315;5295;你比从前快乐;1;0;1;0;13;1
New bing可以正常使用了～#newbing #chatgpt应用领域 #ai聊天程序chatgpt爆红 #成功上岸 #科研狗的日常;202304081907;01:20;雪碧.;1607;0;95000;315;605;3315;5295;孤寒鬼;1;不要用国内的IP，换到日本基本上点击就通过了;1;0;13;1
New bing可以正常使用了～#newbing #chatgpt应用领域 #ai聊天程序chatgpt爆红 #成功上岸 #科研狗的日常;202304081907;01:20;雪碧.;1607;0;95000;315;605;3315;5295;你比从前快乐孤寒鬼;1;嗯嗯，体验到了，感觉不好使;1;1;13;1
New bing可以正常使用了～#newbing #chatgpt应用领域 #ai聊天程序chatgpt爆红 #成功上岸 #科研狗的日常;202304081907;01:20;雪碧.;1607;0;95000;315;605;3315;5295;孤寒鬼你比从前快乐;1;0;1;0;13;1
New bing可以正常使用了～#newbing #chatgpt应用领域 #ai聊天程序chatgpt爆红 #成功上岸 #科研狗的日常;202304081907;01:20;雪碧.;1607;0;95000;315;605;3315;5295;孤寒鬼你比从前快乐;1;我感觉挺像真人的;1;0;13;1
New bing可以正常使用了～#newbing #chatgpt应用领域 #ai聊天程序chatgpt爆红 #成功上岸 #科研狗的日常;202304081907;01:20;雪碧.;1607;0;95000;315;605;3315;5295;你比从前快乐孤寒鬼;1;体验过了pgt文心一言bing还是gpt最高级，有时间找个google的玩一玩;1;0;13;1
New bing可以正常使用了～#newbing #chatgpt应用领域 #ai聊天程序chatgpt爆红 #成功上岸 #科研狗的日常;202304081907;01:20;雪碧.;1607;0;95000;315;605;3315;5295;可问春风;1;newbing我一直申请出错，换了好多节点都不行，只能用chatgpt;2周前·四川;13;5;0
New bing可以正常使用了～#newbing #chatgpt应用领域 #ai聊天程序chatgpt爆红 #成功上岸 #科研狗的日常;202304081907;01:20;雪碧.;1607;0;95000;315;605;3315;5295;聆;1;怎么搞的chatgpt呀;1;0;5;1
New bing可以正常使用了～#newbing #chatgpt应用领域 #ai聊天程序chatgpt爆红 #成功上岸 #科研狗的日常;202304081907;01:20;雪碧.;1607;0;95000;315;605;3315;5295;关我什么西红柿;1;申请出错是账号的原因不是节点，换个账号就行;1;0;5;1
New bing可以正常使用了～#newbing #chatgpt应用领域 #ai聊天程序chatgpt爆红 #成功上岸 #科研狗的日常;202304081907;01:20;雪碧.;1607;0;95000;315;605;3315;5295;kir睡醒了（欧皇限定版）;1;老哥用的什么加速器;1;0;5;1
New bing可以正常使用了～#newbing #chatgpt应用领域 #ai聊天程序chatgpt爆红 #成功上岸 #科研狗的日常;202304081907;01:20;雪碧.;1607;0;95000;315;605;3315;5295;币清科技;1;我教你;1;0;5;1
New bing可以正常使用了～#newbing #chatgpt应用领域 #ai聊天程序chatgpt爆红 #成功上岸 #科研狗的日常;202304081907;01:20;雪碧.;1607;0;95000;315;605;3315;5295;可人2023;1;有卖成品新必应;1;0;5;1
New bing可以正常使用了～#newbing #chatgpt应用领域 #ai聊天程序chatgpt爆红 #成功上岸 #科研狗的日常;202304081907;01:20;雪碧.;1607;0;95000;315;605;3315;5295;佘樂;1;不是。你没魔法怎么用newbing;2周前·湖南;10;3;0
New bing可以正常使用了～#newbing #chatgpt应用领域 #ai聊天程序chatgpt爆红 #成功上岸 #科研狗的日常;202304081907;01:20;雪碧.;1607;0;95000;315;605;3315;5295;M三GAN;1;电脑魔法很难吗;1;0;3;1
New bing可以正常使用了～#newbing #chatgpt应用领域 #ai聊天程序chatgpt爆红 #成功上岸 #科研狗的日常;202304081907;01:20;雪碧.;1607;0;95000;315;605;3315;5295;佘樂M三GAN;1;有了当然不难;1;0;3;1
New bing可以正常使用了～#newbing #chatgpt应用领域 #ai聊天程序chatgpt爆红 #成功上岸 #科研狗的日常;202304081907;01:20;雪碧.;1607;0;95000;315;605;3315;5295;Betsy米彩;1;他这个应该是浏览器装个插件，只能在该浏览器有魔法;1;0;3;1
New bing可以正常使用了～#newbing #chatgpt应用领域 #ai聊天程序chatgpt爆红 #成功上岸 #科研狗的日常;202304081907;01:20;雪碧.;1607;0;95000;315;605;3315;5295;西元前的半岛铁盒;1;你的文案不会是newbing出的吧;2周前·江西;21;2;0
New bing可以正常使用了～#newbing #chatgpt应用领域 #ai聊天程序chatgpt爆红 #成功上岸 #科研狗的日常;202304081907;01:20;雪碧.;1607;0;95000;315;605;3315;5295;雪碧.;1;哈哈哈哈不知道该怎么写;1;8;2;1
New bing可以正常使用了～#newbing #chatgpt应用领域 #ai聊天程序chatgpt爆红 #成功上岸 #科研狗的日常;202304081907;01:20;雪碧.;1607;0;95000;315;605;3315;5295;Facing the sunlight雪碧.;1;NewBing真的不如chatGPT好用;1;2;2;1
New bing可以正常使用了～#newbing #chatgpt应用领域 #ai聊天程序chatgpt爆红 #成功上岸 #科研狗的日常;202304081907;01:20;雪碧.;1607;0;95000;315;605;3315;5295;幕（ikun版）;1;怎么可以用呀;2周前·浙江;1;13;0
New bing可以正常使用了～#newbing #chatgpt应用领域 #ai聊天程序chatgpt爆红 #成功上岸 #科研狗的日常;202304081907;01:20;雪碧.;1607;0;95000;315;605;3315;5295;雪碧.;1;按步骤来;1;0;13;1
New bing可以正常使用了～#newbing #chatgpt应用领域 #ai聊天程序chatgpt爆红 #成功上岸 #科研狗的日常;202304081907;01:20;雪碧.;1607;0;95000;315;605;3315;5295;阿辉且事帅气66雪碧.;1;需要魔法吗;1;0;13;1
New bing可以正常使用了～#newbing #chatgpt应用领域 #ai聊天程序chatgpt爆红 #成功上岸 #科研狗的日常;202304081907;01:20;雪碧.;1607;0;95000;315;605;3315;5295;幕（ikun版）雪碧.;1;我没魔法工具;1;0;13;1
New bing可以正常使用了～#newbing #chatgpt应用领域 #ai聊天程序chatgpt爆红 #成功上岸 #科研狗的日常;202304081907;01:20;雪碧.;1607;0;95000;315;605;3315;5295;雪碧.幕（ikun版）;1;去搞一个，魔法工具发不出来的;1;0;13;1
New bing可以正常使用了～#newbing #chatgpt应用领域 #ai聊天程序chatgpt爆红 #成功上岸 #科研狗的日常;202304081907;01:20;雪碧.;1607;0;95000;315;605;3315;5295;草莓是大符雪碧.;1;他说我的网络设置阻止了访问是咋回事;1;0;13;1
New bing可以正常使用了～#newbing #chatgpt应用领域 #ai聊天程序chatgpt爆红 #成功上岸 #科研狗的日常;202304081907;01:20;雪碧.;1607;0;95000;315;605;3315;5295;不由幕（ikun版）;1;加我，我给你;1;0;13;1
New bing可以正常使用了～#newbing #chatgpt应用领域 #ai聊天程序chatgpt爆红 #成功上岸 #科研狗的日常;202304081907;01:20;雪碧.;1607;0;95000;315;605;3315;5295;幕（ikun版）不由;1;我不要哪有这么好心的人;1;0;13;1
New bing可以正常使用了～#newbing #chatgpt应用领域 #ai聊天程序chatgpt爆红 #成功上岸 #科研狗的日常;202304081907;01:20;雪碧.;1607;0;95000;315;605;3315;5295;不由幕（ikun版）;1;不然帮你我自己还要花钱呢;1;0;13;1
New bing可以正常使用了～#newbing #chatgpt应用领域 #ai聊天程序chatgpt爆红 #成功上岸 #科研狗的日常;202304081907;01:20;雪碧.;1607;0;95000;315;605;3315;5295;幕（ikun版）不由;1;所以说你是个大骗子;1;0;13;1
New bing可以正常使用了～#newbing #chatgpt应用领域 #ai聊天程序chatgpt爆红 #成功上岸 #科研狗的日常;202304081907;01:20;雪碧.;1607;0;95000;315;605;3315;5295;幕（ikun版）不由;1;我要保护好自己;1;0;13;1
New bing可以正常使用了～#newbing #chatgpt应用领域 #ai聊天程序chatgpt爆红 #成功上岸 #科研狗的日常;202304081907;01:20;雪碧.;1607;0;95000;315;605;3315;5295;不由幕（ikun版）;1;0;1;0;13;1
New bing可以正常使用了～#newbing #chatgpt应用领域 #ai聊天程序chatgpt爆红 #成功上岸 #科研狗的日常;202304081907;01:20;雪碧.;1607;0;95000;315;605;3315;5295;维克多不由;1;不能私信你，求;1;0;13;1
New bing可以正常使用了～#newbing #chatgpt应用领域 #ai聊天程序chatgpt爆红 #成功上岸 #科研狗的日常;202304081907;01:20;雪碧.;1607;0;95000;315;605;3315;5295;不由维克多;1;我也不能私信你，回关我;1;0;13;1
New bing可以正常使用了～#newbing #chatgpt应用领域 #ai聊天程序chatgpt爆红 #成功上岸 #科研狗的日常;202304081907;01:20;雪碧.;1607;0;95000;315;605;3315;5295;M;1;ipad怎么上？;2周前·上海;0;6;0
New bing可以正常使用了～#newbing #chatgpt应用领域 #ai聊天程序chatgpt爆红 #成功上岸 #科研狗的日常;202304081907;01:20;雪碧.;1607;0;95000;315;605;3315;5295;HenryWu;1;花了30买了一个月gpt，还不错;1;0;6;1
New bing可以正常使用了～#newbing #chatgpt应用领域 #ai聊天程序chatgpt爆红 #成功上岸 #科研狗的日常;202304081907;01:20;雪碧.;1607;0;95000;315;605;3315;5295;子恒;1;我教你弄;1;0;6;1
New bing可以正常使用了～#newbing #chatgpt应用领域 #ai聊天程序chatgpt爆红 #成功上岸 #科研狗的日常;202304081907;01:20;雪碧.;1607;0;95000;315;605;3315;5295;亚雷子恒;1;可以也教教我吗;1;0;6;1
New bing可以正常使用了～#newbing #chatgpt应用领域 #ai聊天程序chatgpt爆红 #成功上岸 #科研狗的日常;202304081907;01:20;雪碧.;1607;0;95000;315;605;3315;5295;M子恒;1;求教;1;0;6;1
New bing可以正常使用了～#newbing #chatgpt应用领域 #ai聊天程序chatgpt爆红 #成功上岸 #科研狗的日常;202304081907;01:20;雪碧.;1607;0;95000;315;605;3315;5295;_❀子恒;1;求教;1;0;6;1
New bing可以正常使用了～#newbing #chatgpt应用领域 #ai聊天程序chatgpt爆红 #成功上岸 #科研狗的日常;202304081907;01:20;雪碧.;1607;0;95000;315;605;3315;5295;Chat、;1;0;1;0;6;1
New bing可以正常使用了～#newbing #chatgpt应用领域 #ai聊天程序chatgpt爆红 #成功上岸 #科研狗的日常;202304081907;01:20;雪碧.;1607;0;95000;315;605;3315;5295;南瓜饼;1;候补申请几天通过吧;2周前·湖北;0;9;0
New bing可以正常使用了～#newbing #chatgpt应用领域 #ai聊天程序chatgpt爆红 #成功上岸 #科研狗的日常;202304081907;01:20;雪碧.;1607;0;95000;315;605;3315;5295;陈平安;1;我第二天就通过了和gpt搭配着用;1;0;9;1
New bing可以正常使用了～#newbing #chatgpt应用领域 #ai聊天程序chatgpt爆红 #成功上岸 #科研狗的日常;202304081907;01:20;雪碧.;1607;0;95000;315;605;3315;5295;leex;1;用outlook邮箱，秒过;1;0;9;1
New bing可以正常使用了～#newbing #chatgpt应用领域 #ai聊天程序chatgpt爆红 #成功上岸 #科研狗的日常;202304081907;01:20;雪碧.;1607;0;95000;315;605;3315;5295;南瓜饼leex;1;谷歌邮箱可以不;1;0;9;1
New bing可以正常使用了～#newbing #chatgpt应用领域 #ai聊天程序chatgpt爆红 #成功上岸 #科研狗的日常;202304081907;01:20;雪碧.;1607;0;95000;315;605;3315;5295;leex南瓜饼;1;不知道没试过，不过outlook是微软自家邮箱申请还很容易都不用魔法;1;0;9;1
