发布者;真实一级评论数;真实点赞数;边数;最大边数;集群密度
用户6182813463;1;1;2;8296;0.00024108003857280618
科技小辛;13;45;58;8296;0.006991321118611379
苟颜玩科技;5;7;12;8296;0.0014464802314368371
小林直道;4;1;5;8296;0.0006027000964320154
WEMONEY研究室;2;8;10;8296;0.0012054001928640309
成年驴;1;1;2;8296;0.00024108003857280618
吃个桃桃真不凉;1;2;3;8296;0.0003616200578592093
冰水煮鱼XM;1;1;2;8296;0.00024108003857280618
破产债权人;2;2;4;8296;0.00048216007714561236
谭彦祖医生;6;15;21;8296;0.0025313404050144647
百度;13;9;22;8296;0.002651880424300868
123lOxnV;12;2;14;8296;0.0016875602700096432
译之得个gut;2;1;3;8296;0.0003616200578592093
酒舞歌-95哥;1;1;2;8296;0.00024108003857280618
火爸朱剑笛;3;2;5;8296;0.0006027000964320154
安生在哪;1;1;2;8296;0.00024108003857280618
在下李小李;1;2;3;8296;0.0003616200578592093
卌卅卄十十卄卅卌;1;1;2;8296;0.00024108003857280618
不敢说什么的我;1;3;4;8296;0.00048216007714561236
倪浩karim;1;4;5;8296;0.0006027000964320154
南京F哥;3;4;7;8296;0.0008437801350048216
主持人钟晓;19;55;74;8296;0.008919961427193828
Coniglio_Conejo;1;1;2;8296;0.00024108003857280618
顺阳河边;4;5;9;8296;0.0010848601735776277
涅小水;31;145;176;8296;0.021215043394406944
亲切的小白白;2;2;4;8296;0.00048216007714561236
lncRNA2024考研版;32;80;112;8296;0.013500482160077145
赛博兔Sara;3;9;12;8296;0.0014464802314368371
鬼文子;253;308;561;8296;0.06762295081967214
老谭电商;22;138;160;8296;0.019286403085824494
老谭电商;32;153;185;8296;0.022299903567984572
财经袁强说;1;7;8;8296;0.0009643201542912247
圈内容嬷嬷;144;146;290;8296;0.0349566055930569
溪花朵朵;2;1;3;8296;0.0003616200578592093
时空传书;1;2;3;8296;0.0003616200578592093
河小鱼向前冲;4;16;20;8296;0.0024108003857280617
百度;20;7;27;8296;0.0032545805207328834
庄志明律师;7;16;23;8296;0.002772420443587271
烦烦之辈;1;1;2;8296;0.00024108003857280618
青州广电;5;5;10;8296;0.0012054001928640309
折台CT;4;6;10;8296;0.0012054001928640309
留子尧;4;15;19;8296;0.002290260366441659
枣庄在线;2;5;7;8296;0.0008437801350048216
鬼文子;21;54;75;8296;0.00904050144648023
次元星辰大海;4;6;10;8296;0.0012054001928640309
深圳张逸轩;28;164;192;8296;0.023143683702989394
互联网阿超;1;5;6;8296;0.0007232401157184186
铁人三项奇思;1;2;3;8296;0.0003616200578592093
蓝鲸财经记者工作平台;5;4;9;8296;0.0010848601735776277
奔跑中的奶酪;3;11;14;8296;0.0016875602700096432
我是王石头sTone;1;4;5;8296;0.0006027000964320154
秋山入城户;2;4;6;8296;0.0007232401157184186
遛狗姐姐;2;4;6;8296;0.0007232401157184186
你怕啥我又不是什么好人;1;2;3;8296;0.0003616200578592093
Yvo_J_Y;1;1;2;8296;0.00024108003857280618
长安乔木在微博;1;7;8;8296;0.0009643201542912247
环球趣多多;3;10;13;8296;0.00156702025072324
一个专员;43;1;44;8296;0.005303760848601736
来一份我在54号桌等你;2;1;3;8296;0.0003616200578592093
C114通信网;1;2;3;8296;0.0003616200578592093
百度;16;2;18;8296;0.0021697203471552555
手机界大佬;362;338;700;8296;0.08437801350048216
蓝绿那点事;251;335;586;8296;0.07063645130183221
国产小新;109;204;313;8296;0.037729026036644166
科技数码师;12;15;27;8296;0.0032545805207328834
张小策_GL策划;1;1;2;8296;0.00024108003857280618
张小策_GL策划;1;4;5;8296;0.0006027000964320154
星海熊猫;1;1;2;8296;0.00024108003857280618
梦想家陈轶亮;9;23;32;8296;0.003857280617164899
科技事儿;3;8;11;8296;0.001325940212150434
河南交通广播;1;2;3;8296;0.0003616200578592093
猛犸新闻;9;10;19;8296;0.002290260366441659
微观园;3;5;8;8296;0.0009643201542912247
盗梦空间_2023;3;2;5;8296;0.0006027000964320154
Rw-F;3;11;14;8296;0.0016875602700096432
微辣鲜香;15;63;78;8296;0.009402121504339441
质疑的钢镚儿;3;1;4;8296;0.00048216007714561236
风花式_Windfancyart;2;3;5;8296;0.0006027000964320154
h2so4kancel;2;5;7;8296;0.0008437801350048216
西门削面;1;2;3;8296;0.0003616200578592093
木_梨;1;1;2;8296;0.00024108003857280618
老孙说手机;2;6;8;8296;0.0009643201542912247
似共梅语尚有芳侣;2;1;3;8296;0.0003616200578592093
橙可可_节能ver;1;2;3;8296;0.0003616200578592093
一直有童话S;1;2;3;8296;0.0003616200578592093
成天说财经;187;1333;1520;8296;0.18322082931533268
三石说财;216;1371;1587;8296;0.1912970106075217
侃见财经;309;1385;1694;8296;0.20419479267116683
IT之家;10;10;20;8296;0.0024108003857280617
肖冰盼来幽灵诡计2了吗嗼嗼;3;3;6;8296;0.0007232401157184186
Tech星球;208;229;437;8296;0.05267598842815815
2gua;-7;11;4;8296;0.00048216007714561236
译之得个gut;15;84;99;8296;0.011933461909353906
易-向南;1;1;2;8296;0.00024108003857280618
财富时代;7;8;15;8296;0.0018081002892960463
百度;5;44;49;8296;0.0059064609450337514
钱江晚报;1;1;2;8296;0.00024108003857280618
湖湘财经;1;2;3;8296;0.0003616200578592093
量子位;2;6;8;8296;0.0009643201542912247
每日甜漫;458;459;917;8296;0.11053519768563164
音娱时尚姐;534;305;839;8296;0.10113307618129219
趣味无限大集合;541;283;824;8296;0.09932497589199614
懒人酱;539;289;828;8296;0.09980713596914176
趣味大全;510;292;802;8296;0.09667309546769527
麻辣村花;504;325;829;8296;0.09992767598842815
戏精趣闻榜;510;320;830;8296;0.10004821600771456
全球第一恶搞;509;320;829;8296;0.09992767598842815
音乐剧综少女;510;323;833;8296;0.10040983606557377
娱知秋;513;288;801;8296;0.09655255544840888
美人喜怒无常;506;320;826;8296;0.09956605593056896
仉贤森;506;310;816;8296;0.09836065573770492
爆笑视频房;508;294;802;8296;0.09667309546769527
壁纸包;507;308;815;8296;0.09824011571841851
戴面具的布鲁斯;62;189;251;8296;0.030255544840887175
夏木帆;122;139;261;8296;0.03146094503375121
冷知酱;131;171;302;8296;0.03640308582449373
刘老师侃科技;124;126;250;8296;0.03013500482160077
迷惑;134;162;296;8296;0.03567984570877531
灯下缕尘;11;7;18;8296;0.0021697203471552555
品玩;2;1;3;8296;0.0003616200578592093
少年你不弱也不强不轻微也不重要;1;1;2;8296;0.00024108003857280618
修凡因Schwein;1;1;2;8296;0.00024108003857280618
风筝人Louis;1;1;2;8296;0.00024108003857280618
百度;17;9;26;8296;0.00313404050144648
吃饱就睡觉Zzz;1;20;21;8296;0.0025313404050144647
urnotlynley;3;1;4;8296;0.00048216007714561236
我也是个清新的流氓;1;1;2;8296;0.00024108003857280618
-悉茗-;1;3;4;8296;0.00048216007714561236
咚咚南东均;1;1;2;8296;0.00024108003857280618
ETtoday新聞雲;3;3;6;8296;0.0007232401157184186
百度AI;1;3;4;8296;0.00048216007714561236
正观-黄河评论;1;1;2;8296;0.00024108003857280618
2gua;3;6;9;8296;0.0010848601735776277
刘老师侃科技;80;89;169;8296;0.020371263259402122
迷惑;82;101;183;8296;0.022058823529411766
臭弟弟;79;81;160;8296;0.019286403085824494
内涵台长;74;87;161;8296;0.019406943105110895
夏木帆;64;78;142;8296;0.017116682738669238
恋爱投递员;70;95;165;8296;0.01988910318225651
红星新闻;47;1118;1165;8296;0.1404291224686596
浙江日报;1;3;4;8296;0.00048216007714561236
新浪浙江;11;12;23;8296;0.002772420443587271
数码圈老表;5;19;24;8296;0.0028929604628736743
浙江日报;4;6;10;8296;0.0012054001928640309
震泽游鳞;1;1;2;8296;0.00024108003857280618
tinaaaaaa喵喵喵;1;1;2;8296;0.00024108003857280618
杨洪海Richard上海;16;33;49;8296;0.0059064609450337514
ZEALER;14;17;31;8296;0.0037367405978784955
手机中国联盟官博;1;1;2;8296;0.00024108003857280618
虎嗅APP;9;16;25;8296;0.003013500482160077
空天白老翁;1;1;2;8296;0.00024108003857280618
新浪科技;6;219;225;8296;0.027121504339440695
百度;11;8;19;8296;0.002290260366441659
连云港生活;2;3;5;8296;0.0006027000964320154
新浪科技;2;7;9;8296;0.0010848601735776277
新浪科技;3;13;16;8296;0.0019286403085824494
科学探索;1;2;3;8296;0.0003616200578592093
SeaSaltCrisps;3;1;4;8296;0.00048216007714561236
泰山财经;2;3;5;8296;0.0006027000964320154
爱范儿;3;4;7;8296;0.0008437801350048216
科学探索;1;1;2;8296;0.00024108003857280618
电商报;26;63;89;8296;0.010728061716489875
新浪科技;5;5;10;8296;0.0012054001928640309
SongQinghui;2;3;5;8296;0.0006027000964320154
todayis_wendy;7;29;36;8296;0.004339440694310511
啾吃可爱多;14;30;44;8296;0.005303760848601736
罗伯斯在湖南;1;2;3;8296;0.0003616200578592093
捏小猪;2;2;4;8296;0.00048216007714561236
盐碱地种出大苞米;1;2;3;8296;0.0003616200578592093
西安碑林-白雪松;33;44;77;8296;0.009281581485053038
雅君翟锐钧;2;5;7;8296;0.0008437801350048216
梅痴饭;1;1;2;8296;0.00024108003857280618
看山的叔叔;10;57;67;8296;0.008076181292189007
房长沙V;1;2;3;8296;0.0003616200578592093
看山的叔叔;34;305;339;8296;0.040863066538090645
用户7531530715;1;2;3;8296;0.0003616200578592093
临淄融媒;10;18;28;8296;0.0033751205400192863
AlexCui聊车;1;4;5;8296;0.0006027000964320154
好笑女生;258;398;656;8296;0.07907425265188042
娱综盛宴;404;366;770;8296;0.09281581485053038
听懂搁浅了吗;539;411;950;8296;0.11451301832208294
娱圈阿怪;532;404;936;8296;0.1128254580520733
桑苧ning;528;401;929;8296;0.11198167791706846
婵娱;381;413;794;8296;0.09570877531340405
娱侍;246;371;617;8296;0.0743731918997107
凛冬浛希;521;396;917;8296;0.11053519768563164
奶茶专业研究员;530;424;954;8296;0.11499517839922854
栗锦余千樊;536;427;963;8296;0.11608003857280617
米奇兔兔屋;527;411;938;8296;0.1130665380906461
娱星零零七;525;420;945;8296;0.11391031822565091
量子位;9;6;15;8296;0.0018081002892960463
威尼斯大猫咪;1;1;2;8296;0.00024108003857280618
数智玩家;2;3;5;8296;0.0006027000964320154
考古电影院;539;437;976;8296;0.11764705882352941
o晓茗宝宝;547;457;1004;8296;0.1210221793635487
难遇妄川;228;397;625;8296;0.07533751205400192
追星少女冷夏柠;554;428;982;8296;0.11837029893924783
抢猪美少女;262;360;622;8296;0.07497589199614271
木南每天都要开心;240;402;642;8296;0.07738669238187078
吃货在邯郸;555;442;997;8296;0.12017839922854388
人人爱邯郸;553;444;997;8296;0.12017839922854388
综艺星星酱酱;375;435;810;8296;0.0976374156219865
短片酱;512;445;957;8296;0.11535679845708775
神会笑;391;439;830;8296;0.10004821600771456
剧音;541;370;911;8296;0.10981195756991322
娱旅君;509;455;964;8296;0.11620057859209257
野生青年指南;517;436;953;8296;0.11487463837994213
国产剧追究中心;514;468;982;8296;0.11837029893924783
V先生打狗子;2;3;5;8296;0.0006027000964320154
贝壳财经;2;1;3;8296;0.0003616200578592093
IT之家;10;6;16;8296;0.0019286403085824494
唐朝孟德;1;10;11;8296;0.001325940212150434
CSDN;1;1;2;8296;0.00024108003857280618
通货朋仗;6;5;11;8296;0.001325940212150434
姚凌宇;9;322;331;8296;0.03989874638379942
盘面要对照;9;33;42;8296;0.005062680810028929
太原工作HR;1;1;2;8296;0.00024108003857280618
庄志明律师;6;8;14;8296;0.0016875602700096432
尤林yulin;25;29;54;8296;0.006509161041465767
颜科技;22;22;44;8296;0.005303760848601736
王随机;29;32;61;8296;0.007352941176470588
科技heart;31;31;62;8296;0.007473481195756991
跑赢市场的王者;1;1;2;8296;0.00024108003857280618
科小宅;30;33;63;8296;0.007594021215043395
沈禾斗;21;21;42;8296;0.005062680810028929
Tech星球;201;207;408;8296;0.04918032786885246
孟醒石;1;2;3;8296;0.0003616200578592093
八哥爱看球;2;1;3;8296;0.0003616200578592093
CG苍狼HN;1;11;12;8296;0.0014464802314368371
第一财经日报;1;3;4;8296;0.00048216007714561236
百度;12;4;16;8296;0.0019286403085824494
大伦Dr;1;1;2;8296;0.00024108003857280618
白竹一枚80后;1;1;2;8296;0.00024108003857280618
OP海贼王分享;14;33;47;8296;0.005665380906460945
言夕Yanxi;5;44;49;8296;0.0059064609450337514
百度营销;29;130;159;8296;0.01916586306653809
任屹云;5;19;24;8296;0.0028929604628736743
相三三三;2;2;4;8296;0.00048216007714561236
谭彦祖医生;6;23;29;8296;0.0034956605593056897
烦燥的夏天;2;17;19;8296;0.002290260366441659
FOTILE方太;40;155;195;8296;0.0235053037608486
互联网八哥;32;160;192;8296;0.023143683702989394
猴面包果与菩提树;4;40;44;8296;0.005303760848601736
贫嘴道长;1;2;3;8296;0.0003616200578592093
科技数码师;10;14;24;8296;0.0028929604628736743
息脚棚子李;1;1;2;8296;0.00024108003857280618
慕已乘舟syn;1;1;2;8296;0.00024108003857280618
最爱福州;1;8;9;8296;0.0010848601735776277
通信监理;1;1;2;8296;0.00024108003857280618
滨城区融媒体中心;200;202;402;8296;0.04845708775313404
IT互联网聚焦;146;200;346;8296;0.04170684667309547
搜狐千里眼;225;263;488;8296;0.058823529411764705
白鹿视频;219;260;479;8296;0.05773866923818708
火爸朱剑笛;3;3;6;8296;0.0007232401157184186
百度;16;67;83;8296;0.010004821600771456
百度营销;13;122;135;8296;0.016272902603664416
左岸迷离的右岸;1;3;4;8296;0.00048216007714561236
量子位;4;6;10;8296;0.0012054001928640309
白玉老虎鸡;2;3;5;8296;0.0006027000964320154
天眼新闻;3;10;13;8296;0.00156702025072324
贵州日报官微;3;8;11;8296;0.001325940212150434
老孙说手机;3;9;12;8296;0.0014464802314368371
刘群MT-to-Death;3;9;12;8296;0.0014464802314368371
顾斐然demon;6;5;11;8296;0.001325940212150434
小沈瘦十斤;1;1;2;8296;0.00024108003857280618
煎饼英语课;3;2;5;8296;0.0006027000964320154
--Akram--;1;2;3;8296;0.0003616200578592093
潘达爱开箱;8;29;37;8296;0.004459980713596914
